"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Accession"
"ASV1046","Eukaryota","SAR","Rhizaria","Cercozoa","Basal_Group_T","Uncultured_Cercozoa","Uncultured_Cercozoa","FJ814760.1.1436"
"ASV1047","Eukaryota","SAR","Alveolata","Ciliophora","Heterotrichea","uncultured","uncultured_eukaryote","JX457426.1.1400"
"ASV1048","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula","Pseudogomphonema_sp._LM-2002","AF525663.1.1743"
"ASV1049","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_2","Uncultured_Cercozoa","Uncultured_Cercozoa","AY620330.1.1252"
"ASV1050","Eukaryota","Incertae_Sedis","Ancyromonadida","Ancyromonas","Planomonas_micra","Planomonas_micra","Planomonas_micra","EF455780.1.1753"
"ASV1051","Eukaryota","Centrohelida","CV1-B1-93","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","AY821944.1.1649"
"ASV1052","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria","uncultured_eukaryote",NA
"ASV1054","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria",NA,NA
"ASV1057","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Abeoforma","Abeoforma_whisleri","GU810145.1.1676"
"ASV1060","Eukaryota","SAR","Stramenopiles","Ochrophyta","Fragilariales","Grammonema","Grammonema_striatula","AY485474.1.1689"
"ASV1062","Eukaryota","SAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia","Cothurnia_sp._0924","KU363268.1.1463"
"ASV1065","Eukaryota","SAR","Stramenopiles","Ochrophyta","Laminariales","Lessonia",NA,NA
"ASV1069","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","uncultured_eukaryote","AY179977.1.1740"
"ASV1070","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","uncultured_eukaryote","uncultured_eukaryote","AB191413.1.1728"
"ASV1071","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","Maullinia","uncultured_eukaryote","AB252759.1.1675"
"ASV1072","Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","OLI51059","uncultured_eukaryote","uncultured_eukaryote","KF130516.1.1755"
"ASV1074","Eukaryota","SAR","Alveolata","Dinoflagellata","Incertae_Sedis","Blastodinium","Blastodinium_contortum","JN257680.1.1683"
"ASV1075","Eukaryota","Cryptophyceae","Kathablepharidae","Katablepharis","Katablepharis_japonica","Katablepharis_japonica","Katablepharis_japonica","AB231617.1.1710"
"ASV1076","Eukaryota","Excavata","Discoba","Discicristata","Diplonemea","Rhynchopus","uncultured_eukaryote","AB505540.1.1964"
"ASV1078","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Pseudoperkinsidae","Pseudoperkinsus",NA,NA
"ASV1080","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_Rhizaria","KC488580.1.1683"
"ASV1082","Eukaryota","SAR","Alveolata","Protalveolata","Perkinsidae","A31","uncultured_freshwater_eukaryote","AB721034.1.1650"
"ASV1085","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Aplanochytrium","uncultured_eukaryote","AY256322.1.1225"
"ASV1086","Eukaryota","SAR","Alveolata","Ciliophora","Peritrichia","Zoothamnium","Zoothamnium_alternans","DQ662855.1.1732"
"ASV1087","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium",NA,NA
"ASV1088","Eukaryota","SAR","Alveolata","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","KJ757992.1.1799"
"ASV1089","Eukaryota","SAR","Alveolata","Ciliophora","Cyrtophoria","Trochilia","Trochilia_petrani","JN867016.1.1643"
"ASV1091","Eukaryota","SAR","Alveolata","Dinoflagellata","Thoracosphaeraceae","Pfiesteria","Pfiesteria-like_sp._clone_POC-8","AY121856.1.1792"
"ASV1092","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Nitzschia","Bacillariophyta_sp._1_MAB-2013","KF177731.1.1699"
"ASV1093","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis","uncultured_eukaryote","FN263282.1.1795"
"ASV1095","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lecudina","uncultured_eukaryote","AF372767.1.1514"
"ASV1096","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","uncultured_eukaryote","AB191437.1.1667"
"ASV1097","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium","Levanderina_fissa","AY721981.1.1705"
"ASV1098","Eukaryota","Centrohelida","CV1-B1-93","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","AY821944.1.1649"
"ASV1099","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Chaetoceros_radicans","AB430592.1.1785"
"ASV1100","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Pirum","Pirum_gemmata","GU810144.1.1678"
"ASV1102","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured_eukaryote","uncultured_eukaryote","KJ759761.1.1788"
"ASV1103","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","uncultured","uncultured_eukaryote","AY256317.1.1218"
"ASV1104","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_marine_alveolate","KC488458.1.1677"
"ASV1105","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured",NA,NA
"ASV1107","Eukaryota","SAR","Alveolata","Ciliophora","Litostomatea","Haptoria","Loxophyllum_sp._DJ08110901","FJ875143.1.1636"
"ASV1108","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured","uncultured_Rhizaria","uncultured_Rhizaria","KC488579.1.1686"
"ASV1111","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodinium_clade","Pheopolykrikos","Pheopolykrikos_beauchampii","DQ371294.1.1754"
"ASV1114","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","uncultured","uncultured_eukaryote","KJ762361.1.1772"
"ASV1115","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_2","uncultured_eukaryote","uncultured_eukaryote","AB191411.1.1710"
"ASV1117","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_eukaryote","JX188328.1.1756"
"ASV1119","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Spirostrombidium",NA,NA
"ASV1120","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_Rhizaria","KC488580.1.1683"
"ASV1126","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_eukaryote","AB275048.1.1676"
"ASV1127","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Monogononta","Ploimida",NA,NA
"ASV1128","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Aplanochytrium",NA,NA
"ASV1130","Eukaryota","SAR","Rhizaria","Cercozoa","Peregriniidae","D2P04A09","uncultured_Rhizaria","KC488575.1.1712"
"ASV1134","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Aspergillaceae","Penicillium","Penicillium_longisporum","AB069700.1.1660"
"ASV1136","Eukaryota","SAR","Alveolata","Dinoflagellata","Incertae_Sedis","Haplozoon","Haplozoon_axiothellae","AF274264.1.1757"
"ASV1138","Eukaryota","SAR","Alveolata","Dinoflagellata","Prorocentrales","Prorocentrum","Prorocentrum_foraminosum","JX912166.1.1789"
"ASV1139","Eukaryota","SAR","Alveolata","Dinoflagellata","Suessiaceae","Biecheleria","Biecheleria_brevisulcata","LC068842.1.1804"
"ASV1141","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Cryptomycota","LKM11","eukaryotic_picoplankton_environmental_sample","AY642731.1.1366"
"ASV1142","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","Olpidiopsis","Olpidiopsis_sp._4439","Olpidiopsis_sp._4439","AB363063.1.1731"
"ASV1144","Eukaryota","Picozoa","uncultured_phototrophic_eukaryote","uncultured_phototrophic_eukaryote","uncultured_phototrophic_eukaryote","uncultured_phototrophic_eukaryote","uncultured_phototrophic_eukaryote",NA
"ASV1145","Eukaryota","SAR","Rhizaria","Cercozoa","Vampyrellidae","uncultured",NA,NA
"ASV1146","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Pseudo-nitzschia","uncultured_eukaryote","AY256254.1.1223"
"ASV1147","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured_marine_eukaryote","uncultured_marine_eukaryote","AY381206.1.1722"
"ASV1150","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Chlamydomonadales","Oophila","Oophila_amblystomatis","KJ711191.1.1675"
"ASV1153","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV1155","Eukaryota","Opisthokonta","Nucletmycea","Fungi","uncultured","uncultured_eukaryote","uncultured_eukaryote","AB191431.1.1719"
"ASV1156","Eukaryota","SAR","Alveolata","Ciliophora","Hypotrichia","Holosticha",NA,NA
"ASV1158","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Incertae_Sedis","Paramicrosporidium",NA,NA
"ASV1160","Eukaryota","SAR","Stramenopiles","Ochrophyta","Fragilariales","Licmophora","Licmophora_flabellata","AY633757.1.1731"
"ASV1161","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Labyrinthuloides",NA,NA
"ASV1162","Eukaryota","SAR","Alveolata","Ciliophora","Mesodiniidae","Myrionecta","uncultured_marine_eukaryote","DQ310355.1.1256"
"ASV1164","Eukaryota","Amoebozoa","Discosea","Flabellinia","Dactylopodida","Parvamoeba","Thecamoeba_sp._ATCC_PRA-35","EF455775.1.1917"
"ASV1165","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_marine_alveolate",NA
"ASV1166","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","Uncultured_Cercozoa","HQ696565.1.1267"
"ASV1167","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophysiales","Dinophysis","Dinophysis_miles","JN982970.1.1566"
"ASV1168","Eukaryota","SAR","Alveolata","Ciliophora","Hypocomatida","Hypocoma","Hypocoma_acinetarum","JN867019.1.1590"
"ASV1169","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Lobulomycetaceae","Clydaea","Clydaea_vesicula","EF443138.1.1621"
"ASV1171","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Incertae_Sedis","Kuraishia","Kuraishia_cidri","EU011668.1.1732"
"ASV1173","Eukaryota","SAR","Alveolata","Ciliophora","Peritrichia","Epicarchesium","Epicarchesium_sp._marine","KU363265.1.1462"
"ASV1174","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium",NA,NA
"ASV1177","Eukaryota","SAR","Stramenopiles","Ochrophyta","Coscinodiscophytina","Actinocyclus","Actinocyclus_sp._1_MPA-2013","KC309522.1.1641"
"ASV1178","Eukaryota","SAR","Stramenopiles","Ochrophyta","Laminariales","Lessonia",NA,NA
"ASV1186","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured","Uncultured_Cercozoa","Uncultured_Cercozoa",NA
"ASV1187","Eukaryota","SAR","Stramenopiles","Ochrophyta","Melosirids","Hyalodiscus","Hyalodiscus_sp._1_MPA-2013","KC309537.1.1640"
"ASV1189","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodinium_clade","Polykrikos","Polykrikos_kofoidii",NA
"ASV1192","Eukaryota","SAR","Stramenopiles","Ochrophyta","Ochromonadales","Paraphysomonas","Paraphysomonas_imperforata",NA
"ASV1194","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Paramphiascella_fulvofasciata","EU380293.1.1808"
"ASV1195","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_eukaryote","KF129956.1.1743"
"ASV1196","Eukaryota","SAR","Alveolata","Apicomplexa","Eimeriorina","Rhytidocystis","unidentified_protist_56059","U83331.1.1776"
"ASV1197","Eukaryota","SAR","Alveolata","Dinoflagellata","Incertae_Sedis","Haplozoon","Haplozoon_axiothellae","AF274264.1.1757"
"ASV1198","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","Uncultured_Cercozoa",NA
"ASV1199","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida",NA,NA
"ASV1200","Eukaryota","SAR","Alveolata","Ciliophora","Euplotia","Euplotes",NA,NA
"ASV1201","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis",NA,NA
"ASV1204","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Cryothecomonas","uncultured_Cryothecomonas","KM067425.1.1568"
"ASV1207","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya","uncultured_marine_eukaryote","AY129046.1.1799"
"ASV1208","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV1210","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium","uncultured_alveolate","FN689892.1.1671"
"ASV1211","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Thraustochytriidae_sp._thel2","Thraustochytriidae_sp._thel2","DQ367051.1.1706"
"ASV1212","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Herdmania","Herdmania_litoralis","AB564299.1.1724"
"ASV1213","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium","uncultured_eukaryote","KJ762919.1.1762"
"ASV1214","Eukaryota","SAR","Alveolata","Dinoflagellata","Gonyaulacales","Alexandrium","Alexandrium_pseudogoniaulax","JF521638.1.1720"
"ASV1219","Eukaryota","SAR","Rhizaria","Retaria","Nassellaria","Pseudocubus","Lithomelissa_setosa","HQ651801.1.1792"
"ASV1220","Eukaryota","SAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia","Cothurnia_sp._0924","KU363268.1.1463"
"ASV1221","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV1222","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Pseudo-nitzschia","Pseudo-nitzschia_sp._RCC2008","JN934671.1.1622"
"ASV1223","Eukaryota","SAR","Rhizaria","Cercozoa","Spongomonadida","Spongomonas","Uncultured_Cercozoa","AY620308.1.1264"
"ASV1224","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Euterpina_acutifrons","GU969212.1.1671"
"ASV1226","Eukaryota","SAR","Rhizaria","Cercozoa","Paradiniidae","Paradinium","Paradinium_poucheti","EU189029.1.2030"
"ASV1227","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_eukaryote","JN090899.1.1819"
"ASV1228","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida",NA,NA
"ASV1229","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_eukaryote","JQ956269.1.1550"
"ASV1231","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Nitzschia","Nitzschia_longissima","AY881968.1.1777"
"ASV1234","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Monogononta","Ploimida",NA,NA
"ASV1236","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Dermocystida","Rhinosporideacae","Ichthyosporea_sp._NK52","KM213082.1.1686"
"ASV1237","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis","Protaspis_grandis","DQ303924.1.1813"
"ASV1238","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Labyrinthulaceae","Labyrinthula","Labyrinthula_sp.","KU559379.1.1666"
"ASV1239","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured_eukaryote","uncultured_eukaryote",NA
"ASV1240","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Typhlamphiascus_typhlops","EU380292.1.1794"
"ASV1242","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Chaetoceros_peruvianus","HQ912650.1.1640"
"ASV1243","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Pirum",NA,NA
"ASV1246","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Protoperidinium","Protoperidinium_monovelum","AB716913.1.1665"
"ASV1247","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Cladophorales","Cladophora",NA,NA
"ASV1248","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium","uncultured_marine_eukaryote","AY129030.1.1772"
"ASV1249","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Debaryomycetaceae","Candida-Lodderomyces_clade","Candida_parapsilosis","EF152414.1.1726"
"ASV1251","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_marine_alveolate","KC488492.1.1682"
"ASV1254","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Cryothecomonas",NA,NA
"ASV1255","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_eukaryote",NA
"ASV1256","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","uncultured","uncultured_marine_eukaryote","HM581705.1.1793"
"ASV1259","Eukaryota","SAR","Alveolata","Apicomplexa","Novel_Apicomplexa_Class_2","Ancora_sagittata","Ancora_sagittata","KX982502.1.1696"
"ASV1260","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured","uncultured_marine_eukaryote","uncultured_marine_eukaryote",NA
"ASV1262","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Ameira_scotti","EU380303.1.1790"
"ASV1263","Eukaryota","SAR","Stramenopiles","Ochrophyta","Diatomea","Achnanthes_sp._p346","Achnanthes_sp._p346","AJ535151.1.1787"
"ASV1265","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I",NA,NA
"ASV1267","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_alveolate","JF791018.1.1777"
"ASV1268","Eukaryota","SAR","Stramenopiles","Ochrophyta","Rhizosolenids","Guinardia",NA,NA
"ASV1270","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_eukaryote",NA
"ASV1272","Eukaryota","SAR","Alveolata","Ciliophora","Prostomatea","Cryptocaryon","uncultured_marine_picoeukaryote","FR874327.1.1747"
"ASV1274","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula",NA,NA
"ASV1275","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria","uncultured_eukaryote","AB275053.1.1727"
"ASV1278","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","uncultured","uncultured_eukaryote","AY664877.1.1758"
"ASV1279","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Amphidinium","Amphidinium_steinii","LC054920.1.1761"
"ASV1280","Eukaryota","SAR","Alveolata","Ciliophora","Mesodiniidae","Myrionecta",NA,NA
"ASV1281","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Fistulifera",NA,NA
"ASV1282","Eukaryota","SAR","Rhizaria","Cercozoa","Imbricatea","Nudifila","uncultured_marine_picoeukaryote","FR874435.1.1817"
"ASV1284","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","Olpidiopsis","Olpidiopsis_pyropiae","Olpidiopsis_pyropiae","KR029826.1.1925"
"ASV1288","Eukaryota","SAR","Alveolata","Ciliophora","Heterotrichea","Eufolliculina","uncultured_eukaryote","JX457421.1.1488"
"ASV1291","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula","Navicula_perminuta","JQ045340.1.1743"
"ASV1292","Eukaryota","SAR","Stramenopiles","Ochrophyta","Pedinellales","Ciliophrys","Ciliophrys_infusionum","AB846664.4398.6147"
"ASV1294","Eukaryota","SAR","Rhizaria","Cercozoa","Imbricatea","Novel_Clade_3","Uncultured_Cercozoa","AY620333.1.1265"
"ASV1296","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Pyramimonadales","Pyramimonas","Pyramimonas_obovata","KF422615.1.1695"
"ASV1297","Eukaryota","SAR","Stramenopiles","Ochrophyta","Ochromonadales","Paraphysomonas","Paraphysomonas_imperforata",NA
"ASV1301","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_eukaryote","AY664989.1.1756"
"ASV1302","Eukaryota","SAR","Rhizaria","Cercozoa","Chlorarachniophyta","uncultured","uncultured_eukaryote","JX457427.1.1550"
"ASV1304","Eukaryota","SAR","Alveolata","Protalveolata","Perkinsidae","Parvilucifera","Parvilucifera_rostrata","KF359483.1.1699"
"ASV1305","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Cocconeis","Cocconeis_stauroneiformis","AB430614.1.1712"
"ASV1306","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Harpacticus_nipponicus","KR048736.1.1710"
"ASV1307","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","uncultured","uncultured_marine_eukaryote","AY129035.1.1775"
"ASV1308","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium",NA,NA
"ASV1309","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_Gran-1","Uncultured_Cercozoa","Uncultured_Cercozoa",NA
"ASV1311","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Thraustochytrium","uncultured_labyrinthulid","FJ800627.1.1375"
"ASV1312","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Lobulomycetaceae","uncultured","uncultured_fungus",NA
"ASV1314","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Dactylopusia_pauciarticulata","KR048735.1.1672"
"ASV1315","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Aplanochytrium",NA,NA
"ASV1317","Eukaryota","SAR","Stramenopiles","Ochrophyta","Chrysomerophyceae","Giraudyopsis","Giraudyopsis_sp._HSY-2011","HQ710557.1.1584"
"ASV1319","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium","uncultured_marine_plankton","FJ832115.1.1588"
"ASV1320","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Pseudo-nitzschia","Pseudo-nitzschia_sabit","KP709006.1.1660"
"ASV1323","Eukaryota","SAR","Alveolata","Ciliophora","Euplotia","Euplotes","uncultured_eukaryote","AB330054.1.1682"
"ASV1324","Eukaryota","SAR","Stramenopiles","Ochrophyta","Ochromonadales","Epipyxis","uncultured_marine_eukaryote","HM749944.1.1542"
"ASV1325","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Spirostrombidium","uncultured_alveolate","FN690037.1.1680"
"ASV1327","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria","uncultured_eukaryote",NA
"ASV1330","Eukaryota","SAR","Alveolata","Ciliophora","Hypotrichia","Holosticha","Holosticha_diademata","KF306396.1.1784"
"ASV1332","Eukaryota","SAR","Stramenopiles","Ochrophyta","Laminariales","Lessonia",NA,NA
"ASV1334","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophysiales","Sinophysis","uncultured_marine_eukaryote","DQ103837.1.1567"
"ASV1335","Eukaryota","Opisthokonta","Holozoa","Choanoflagellida","Codonosigidae","Proterospongia","Choanoeca_perplexa","AY149898.1.1768"
"ASV1336","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium",NA,NA
"ASV1337","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_2","uncultured_eukaryote","uncultured_eukaryote","AB191411.1.1710"
"ASV1338","Eukaryota","SAR","Rhizaria","Cercozoa","Vampyrellidae","uncultured",NA,NA
"ASV1339","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Amphidiniopsis","Dinophyceae_sp._AS-2015","KT008058.1.1721"
"ASV1340","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria",NA,NA
"ASV1341","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","uncultured","uncultured_marine_eukaryote","HM749922.1.1458"
"ASV1342","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_marine_picoeukaryote","FR874799.1.1794"
"ASV1344","Eukaryota","Haptophyta","Pav3","uncultured_haptophyte","uncultured_haptophyte","uncultured_haptophyte","uncultured_haptophyte","JX680347.1.1404"
"ASV1347","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Harpacticus_sp._France_RJH_2007","EU380285.1.1786"
"ASV1350","Eukaryota","SAR","Alveolata","Apicomplexa","Novel_Apicomplexa_Class_1","uncultured_eukaryote","uncultured_eukaryote","AB275009.1.1624"
"ASV1353","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium","uncultured_eukaryote","KJ925305.1.1506"
"ASV1354","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","Spongospora",NA,NA
"ASV1356","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Rhoicosphenia","Rhoicosphenia_cf._abbreviata_EWT-2016","KU965570.1.1710"
"ASV1358","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium","uncultured_eukaryote","AB275007.1.1562"
"ASV1359","Eukaryota","SAR","Alveolata","Ciliophora","Choreotrichia","Eutintinnus","uncultured_alveolate","AY180046.1.1684"
"ASV1360","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","Uncultured_Cercozoa",NA
"ASV1361","Eukaryota","SAR","Stramenopiles","MAST-1","MAST-1B","uncultured_eukaryote","uncultured_eukaryote","KJ762514.1.1777"
"ASV1363","Eukaryota","SAR","Rhizaria","Cercozoa","Cryomonadida","Ventrifissuridae","Uncultured_Cercozoa","KM067420.1.1576"
"ASV1364","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Chaetoceros_sp._UNC1202","KJ866910.1.1634"
"ASV1365","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium","Selenidium_cf._echinatum","KC110874.1.1731"
"ASV1366","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Lobulomycetaceae","uncultured","uncultured_Chytridiomycota","JQ689413.1.1659"
"ASV1368","Eukaryota","SAR","Rhizaria","Cercozoa","Cryomonadida","Ventrifissuridae","Uncultured_Cercozoa","AY180035.1.1742"
