Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
8890,QCS_V2,KFPS08,-128.1243,51.6803,51.68040362,-128.1247548,33.50161405,,10.68642832,,9036710,d,2017-05-06 13:22:11.426,10.547,,0.357,33.16974,,9.5243,,11,,,73.349,,1.3823,,,,0.662,,,,,,,,,,,,,,30.4084,,,,,,,,,,,,,,,,,
9130,QCS_V2,KFPS04,-128.1171,51.6796,51.68022797,-128.1168012,72.86098902,,5.548950112,,9002299,d,2017-05-28 11:48:17.000,0.946,,1.03,33.70521,,9.6644,,1,,,236.426,,3.0283,,,,293.158,,,,,,7.2924,,,,,,,,30.8365,,,,,,,,,,,,,,,,,
9130,QCS_V2,KFPS04,-128.1171,51.6796,51.68022797,-128.1168012,72.86098902,,5.548950112,,9002300,d,2017-05-28 11:48:17.834,1.926,,1.211,33.69758,,9.6531,,2,,,179.071,,4.0033,,,,177.945,,,,,,7.0994,,,,,,,,30.8381,,,,,,,,,,,,,,,,,
9130,QCS_V2,KFPS04,-128.1171,51.6796,51.68022797,-128.1168012,72.86098902,,5.548950112,,9002301,d,2017-05-28 11:48:18.750,2.972,,1.076,33.6971,,9.651,,3,,,124.79,,4.4091,,,,191.885,,,,,,7.076,,,,,,,,30.8389,,,,,,,,,,,,,,,,,
9130,QCS_V2,KFPS04,-128.1171,51.6796,51.68022797,-128.1168012,72.86098902,,5.548950112,,9002302,d,2017-05-28 11:48:19.750,4.009,,0.965,33.68541,,9.6414,,4,,,98.046,,5.5662,,,,165.007,,,,,,7.0837,,,,,,,,30.8349,,,,,,,,,,,,,,,,,
9130,QCS_V2,KFPS04,-128.1171,51.6796,51.68022797,-128.1168012,72.86098902,,5.548950112,,9002303,d,2017-05-28 11:48:20.833,4.899,,0.795,33.68873,,9.6466,,5,,,79.962,,4.042,,,,163.369,,,,,,7.0886,,,,,,,,30.8335,,,,,,,,,,,,,,,,,
9132,QCS_V2,KFPS08,-128.1243,51.6803,51.68024095,-128.123037,87.60604927,,5.56578264,,9002137,d,2017-05-28 13:27:58.000,0.89,,0.843,33.9204,,10.3256,,1,,,324.906,,4.3933,,,,412.12,,,,,,8.4189,,,,,,,,30.492,,,,,,,,,,,,,,,,,
9132,QCS_V2,KFPS08,-128.1243,51.6803,51.68024095,-128.123037,87.60604927,,5.56578264,,9002138,d,2017-05-28 13:27:59.000,1.907,,1.158,33.93273,,10.3406,,2,,,228.989,,5.9519,,,,176.523,,,,,,8.1598,,,,,,,,30.4913,,,,,,,,,,,,,,,,,
9132,QCS_V2,KFPS08,-128.1243,51.6803,51.68024095,-128.123037,87.60604927,,5.56578264,,9002139,d,2017-05-28 13:27:59.917,2.994,,1.179,33.92776,,10.3312,,3,,,164.816,,7.1475,,,,193.133,,,,,,8.1163,,,,,,,,30.4939,,,,,,,,,,,,,,,,,
9132,QCS_V2,KFPS08,-128.1243,51.6803,51.68024095,-128.123037,87.60604927,,5.56578264,,9002140,d,2017-05-28 13:28:00.917,3.969,,0.898,33.91272,,10.2945,,4,,,112.971,,8.2249,,,,172.336,,,,,,8.0847,,,,,,,,30.5092,,,,,,,,,,,,,,,,,
9132,QCS_V2,KFPS08,-128.1243,51.6803,51.68024095,-128.123037,87.60604927,,5.56578264,,9002141,d,2017-05-28 13:28:01.917,4.946,,0.982,33.90923,,10.2852,,5,,,88.311,,8.9776,,,,186.071,,,,,,8.087,,,,,,,,30.5132,,,,,,,,,,,,,,,,,
9300,QCS_V2,KFPS04,-128.1171,51.6796,51.68061027,-128.116968,112.7747217,,6.200566256,,8994210,d,2017-06-12 11:06:55.250,1.043,,0.993,33.3535,,10.782,,1,,,249.281,,0.6708,,,,186.377,,,,,,6.743,,,,,,,,29.5563,,,,,,,,,,,,,,,,,
9300,QCS_V2,KFPS04,-128.1171,51.6796,51.68061027,-128.116968,112.7747217,,6.200566256,,8994211,d,2017-06-12 11:06:56.334,1.966,,0.914,33.34848,SVC: sigma0_qartod_density_inversion_test,10.5097,SVC: sigma0_qartod_density_inversion_test,2,,,189.738,,0.8215,,,,166.01,,,,,,6.4451,,,,,,,,29.7713,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
9300,QCS_V2,KFPS04,-128.1171,51.6796,51.68061027,-128.116968,112.7747217,,6.200566256,,8994212,d,2017-06-12 11:06:57.334,3.009,,1.169,33.34077,SVC: sigma0_qartod_density_inversion_test,10.5108,SVC: sigma0_qartod_density_inversion_test,3,,,171.261,,0.9484,,,,181.55,,,,,,6.3712,,,,,,,,29.7624,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
9300,QCS_V2,KFPS04,-128.1171,51.6796,51.68061027,-128.116968,112.7747217,,6.200566256,,8994213,d,2017-06-12 11:06:58.084,3.942,,1.266,33.34818,,10.4273,,4,,,165.001,,1.408,,,,179.324,,,,,,6.3485,,,,,,,,29.8377,,,,,,,,,,,,,,,,,
9300,QCS_V2,KFPS04,-128.1171,51.6796,51.68061027,-128.116968,112.7747217,,6.200566256,,8994214,d,2017-06-12 11:06:58.917,4.942,,1.192,33.38067,,10.3244,,5,,,160.281,,1.5872,,,,173.832,,,,,,6.3442,,,,,,,,29.9541,,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994191,d,2017-06-12 11:12:02.167,0.934,,1.038,33.36556,SVC: conductivity_manual_qc_flag,10.7221,SVC: temperature_manual_qc_flag,1,SVC: pressure_manual_qc_flag,,588.737,,0.5318,,,,175.063,,,,,,6.5984,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,29.616,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994192,d,2017-06-12 11:12:03.000,1.897,,1.214,33.3207,SVC: conductivity_manual_qc_flag,10.5844,SVC: temperature_manual_qc_flag,2,SVC: pressure_manual_qc_flag,,460.27,,0.6403,,,,166.297,,,,,,6.3671,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,29.6831,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994193,d,2017-06-12 11:12:03.834,2.93,,1.231,33.32425,SVC: conductivity_manual_qc_flag,10.4811,SVC: temperature_manual_qc_flag,3,SVC: pressure_manual_qc_flag,,237.047,,0.9578,,,,168.291,,,,,,6.3024,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,29.7704,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994194,d,2017-06-12 11:12:04.667,3.92,,1.151,33.34436,SVC: conductivity_manual_qc_flag,10.382,SVC: temperature_manual_qc_flag,4,SVC: pressure_manual_qc_flag,,179.49,,1.2719,,,,165.169,,,,,,6.2871,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,29.8711,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994195,d,2017-06-12 11:12:05.501,4.875,,1.185,33.49334,SVC: conductivity_manual_qc_flag,10.1784,SVC: temperature_manual_qc_flag,5,SVC: pressure_manual_qc_flag,,162.557,,1.077,,,,166.94,,,,,,6.2817,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.1875,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994196,d,2017-06-12 11:12:06.334,5.894,,1.196,33.5656,SVD: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,10.1151,SVD: sigma0_qartod_density_inversion_test; SVC: temperature_manual_qc_flag,6,SVC: pressure_manual_qc_flag,,141.189,,1.1001,,,,169.347,,,,,,6.2702,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.312,SVD: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994197,d,2017-06-12 11:12:07.251,6.945,,1.138,33.53639,SVD: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,10.1637,SVD: sigma0_qartod_density_inversion_test; SVC: temperature_manual_qc_flag,7,SVC: pressure_manual_qc_flag,,111.763,,1.2005,,,,169.81,,,,,,6.2531,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.2418,SVD: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994198,d,2017-06-12 11:12:08.167,7.979,,1.103,33.52854,SVC: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,10.1654,SVC: temperature_manual_qc_flag; SVC: sigma0_qartod_density_inversion_test,8,SVC: pressure_manual_qc_flag,,90.936,,1.2863,,,,167.431,,,,,,6.2446,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.2321,SVC: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9301,QCS_V2,KFPS04,-128.1171,51.6796,51.68054869,-128.1175731,110.5081908,,9.561266676,,8994199,d,2017-06-12 11:12:09.084,8.962,,1.043,33.54483,SVC: conductivity_manual_qc_flag,10.1228,SVC: temperature_manual_qc_flag,9,SVC: pressure_manual_qc_flag,,80.19,,1.258,,,,165.854,,,,,,6.2494,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.2836,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994174,d,2017-06-12 11:18:55.417,0.908,,0.95,33.7347,,10.1119,,1,,,228.17,,0.468,,,,246.446,,,,,,6.3422,,,,,,,,30.4861,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994175,d,2017-06-12 11:18:56.333,1.951,,1.268,33.74771,,10.0785,,2,,,186.333,,0.5112,,,,176.884,,,,,,6.1245,,,,,,,,30.5268,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994176,d,2017-06-12 11:18:57.167,3.008,,1.255,33.75494,,10.041,,3,,,154.028,,0.5416,,,,176.238,,,,,,6.0685,,,,,,,,30.5653,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994177,d,2017-06-12 11:18:57.917,3.94,,1.255,33.76275,,10.0187,,4,,,138.742,,0.5942,,,,173.606,,,,,,6.0308,,,,,,,,30.5916,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994178,d,2017-06-12 11:18:58.667,4.911,,1.311,33.76624,,9.9794,,5,,,136.595,,0.6724,,,,175.488,,,,,,5.9956,,,,,,,,30.628,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994179,d,2017-06-12 11:18:59.500,6.004,,1.294,33.76986,,9.8973,,6,,,140.824,,0.787,,,,172.168,,,,,,5.9742,,,,,,,,30.7009,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994180,d,2017-06-12 11:19:00.250,6.958,,1.261,33.76507,,9.879,,7,,,147.25,,1.0539,,,,169.025,,,,,,5.9785,,,,,,,,30.7112,,,,,,,,,,,,,,,,,
9302,QCS_V2,KFPS08,-128.1243,51.6803,51.68030174,-128.1232522,72.47413252,,8.63950637,,8994181,d,2017-06-12 11:19:01.000,7.888,,1.222,33.77574,,9.7869,,8,,,166.886,,0.7452,,,,168.035,,,,,,5.9991,,,,,,,,30.8002,,,,,,,,,,,,,,,,,
9544,QCS_V2,KFPS04,-128.1171,51.6796,51.67926926,-128.1172034,37.48678491,,5.730490446,,8972807,d,2017-07-06 11:25:27.583,0.996,,0.935,31.92574,,12.9189,,1,,,893.157,,1.2994,,,,27.171,,,,,,7.7807,,,,,,,,26.5939,,,,,,,,,,,,,,,,,
9544,QCS_V2,KFPS04,-128.1171,51.6796,51.67926926,-128.1172034,37.48678491,,5.730490446,,8972808,d,2017-07-06 11:25:28.750,1.922,,0.708,32.71582,,12.4989,,2,,,780.227,,1.8482,,,,26.058,,,,,,7.7458,,,,,,,,27.6235,,,,,,,,,,,,,,,,,
9544,QCS_V2,KFPS04,-128.1171,51.6796,51.67926926,-128.1172034,37.48678491,,5.730490446,,8972809,d,2017-07-06 11:25:29.999,2.934,,0.869,32.85122,,12.2498,,3,,,591.993,,2.6621,,,,27.083,,,,,,7.6243,,,,,,,,27.934,,,,,,,,,,,,,,,,,
9544,QCS_V2,KFPS04,-128.1171,51.6796,51.67926926,-128.1172034,37.48678491,,5.730490446,,8972810,d,2017-07-06 11:25:31.249,3.968,,0.8,32.95503,,12.072,,4,,,373.493,,4.587,,,,28.208,,,,,,7.4902,,,,,,,,28.1648,,,,,,,,,,,,,,,,,
9544,QCS_V2,KFPS04,-128.1171,51.6796,51.67926926,-128.1172034,37.48678491,,5.730490446,,8972811,d,2017-07-06 11:25:32.500,4.993,,0.848,33.19492,,11.8492,,5,,,255.43,,6.0318,,,,27.02,,,,,,7.4264,,,,,,,,28.5618,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972786,d,2017-07-06 11:30:15.500,0.937,,0.807,32.25084,,12.832,,1,,,1120.348,,1.3093,,,,90.162,,,,,,8.0424,,,,,,,,26.9556,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972787,d,2017-07-06 11:30:16.667,1.975,,0.965,32.80769,,12.3479,,2,,,804.165,,2.0815,,,,38.07,,,,,,7.791,,,,,,,,27.8208,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972788,d,2017-07-06 11:30:17.750,3.021,,0.95,32.83479,,12.264,,3,,,528.636,,3.5725,,,,34.797,,,,,,7.6154,,,,,,,,27.908,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972789,d,2017-07-06 11:30:18.834,4.013,,0.865,32.93122,,12.0586,,4,,,341.641,,5.5216,,,,28.499,,,,,,7.3974,,,,,,,,28.1525,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972790,d,2017-07-06 11:30:20.000,4.969,,0.765,33.27491,,11.8082,,5,,,228.313,,6.5568,,,,26.945,,,,,,7.2063,,,,,,,,28.6694,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972791,d,2017-07-06 11:30:21.250,5.961,,0.833,33.49819,,11.6136,,6,,,156.089,,6.1706,,,,25.763,,,,,,7.0895,,,,,,,,29.0336,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972792,d,2017-07-06 11:30:22.417,6.976,,0.961,33.65359,,11.4878,,7,,,112.013,,6.1461,,,,27.173,,,,,,6.9919,,,,,,,,29.2815,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972793,d,2017-07-06 11:30:23.500,7.975,,0.82,33.68312,,11.476,,8,,,76.373,,6.7082,,,,24.726,,,,,,6.8332,,,,,,,,29.3189,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972794,d,2017-07-06 11:30:24.750,8.876,,0.722,33.70316,,11.4658,,9,,,55.926,,6.5605,,,,25.326,,,,,,6.6377,,,,,,,,29.346,,,,,,,,,,,,,,,,,
9545,QCS_V2,KFPS04,-128.1171,51.6796,51.67928629,-128.1176694,52.62621719,,10.73501137,,8972795,d,2017-07-06 11:30:25.917,9.873,,0.971,33.82357,,11.2662,,10,,,43.52,,5.5325,,,,25.72,,,,,,6.55,,,,,,,,29.6218,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972699,d,2017-07-06 11:34:07.250,0.907,,0.916,32.9138,,12.1178,,1,,,398.299,,2.2971,,,,101.956,,,,,,7.7457,,,,,,,,28.093,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972700,d,2017-07-06 11:34:08.250,1.95,,1.088,33.18944,,11.8482,,2,,,365.048,,3.0293,,,,42.908,,,,,,7.5279,,,,,,,,28.5582,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972701,d,2017-07-06 11:34:09.167,2.979,,1.162,33.26335,,11.7971,,3,,,325.816,,4.0351,,,,43.538,,,,,,7.406,,,,,,,,28.6674,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972702,d,2017-07-06 11:34:10.000,3.952,,1.168,33.39494,,11.7317,,4,,,266.462,,5.0014,,,,44.923,,,,,,7.1916,,,,,,,,28.8433,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972703,d,2017-07-06 11:34:10.834,4.908,,1.126,33.49842,,11.7495,,5,,,209.511,,5.7306,,,,41.432,,,,,,6.8816,,,,,,,,28.9281,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972704,d,2017-07-06 11:34:11.750,5.886,,0.996,33.57955,,11.7134,,6,,,159.86,,5.5716,,,,33.076,,,,,,6.5247,,,,,,,,29.0335,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972705,d,2017-07-06 11:34:12.750,6.883,,1.036,33.76391,,11.3695,,7,,,116.248,,5.8155,,,,33.924,,,,,,6.2396,,,,,,,,29.4825,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972706,d,2017-07-06 11:34:13.750,7.887,,0.999,34.06254,,10.8137,,8,,,86.155,,4.4985,,,,39.317,,,,,,6.092,,,,,,,,30.225,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972707,d,2017-07-06 11:34:14.667,8.894,,1.167,34.24461,,10.5384,,9,,,65.748,,4.6097,,,,38.871,,,,,,6.0346,,,,,,,,30.6325,,,,,,,,,,,,,,,,,
9546,QCS_V2,KFPS08,-128.1243,51.6803,51.6803675,-128.1245811,20.84381114,,10.68276885,,8972708,d,2017-07-06 11:34:15.583,9.945,,1.118,34.27926,,10.4469,,10,,,51.523,,4.9332,,,,36.238,,,,,,6.0234,,,,,,,,30.7436,,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946551,d,2017-08-19 13:58:27.583,0.952,,0.88,36.04128,SVC: conductivity_manual_qc_flag,12.5079,SVC: temperature_manual_qc_flag,1,SVC: pressure_manual_qc_flag,,452.786,,0.5483,,,,74.041,,,,,,5.9431,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7457,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946552,d,2017-08-19 13:58:28.833,1.867,,0.753,35.92026,SVC: conductivity_manual_qc_flag,12.3187,SVC: temperature_manual_qc_flag,2,SVC: pressure_manual_qc_flag,,311.017,,0.5884,,,,71.774,,,,,,5.9353,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7853,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946553,d,2017-08-19 13:58:30.000,2.995,,1.252,35.92485,SVC: conductivity_manual_qc_flag,12.3237,SVC: temperature_manual_qc_flag,3,SVC: pressure_manual_qc_flag,,261.214,,0.7065,,,,77.17,,,,,,5.9384,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7851,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946554,d,2017-08-19 13:58:30.750,3.968,,1.298,35.91415,SVD: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,12.3054,SVD: sigma0_qartod_density_inversion_test; SVC: temperature_manual_qc_flag,4,SVC: pressure_manual_qc_flag,,233.359,,0.7251,,,,76.883,,,,,,5.9351,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7896,SVD: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946555,d,2017-08-19 13:58:31.500,4.895,,1.17,35.94338,SVD: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,12.3704,SVD: sigma0_qartod_density_inversion_test; SVC: temperature_manual_qc_flag,5,SVC: pressure_manual_qc_flag,,215.787,,0.7664,,,,75.097,,,,,,5.9296,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7637,SVD: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10075,"QCS_V2,KWY_V2",KFPS04,-128.1171,51.6796,51.67907813,-128.1168509,60.56552211,,7.1147701,,8946556,d,2017-08-19 13:58:32.417,5.926,,1.101,35.94292,SVC: conductivity_manual_qc_flag,12.3578,SVC: temperature_manual_qc_flag,6,SVC: pressure_manual_qc_flag,,188.659,,0.9434,,,,83.85,,,,,,5.9253,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.7732,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946537,d,2017-08-19 14:06:10.083,0.885,,1.013,36.20422,,12.7833,,1,,,461.879,,0.6945,,,,82.895,,,,,,6.1332,,,,,,,,30.6752,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946538,d,2017-08-19 14:06:11.000,2.019,,1.351,36.19791,,12.7759,,2,,,342.691,,0.7012,,,,108.91,,,,,,6.0754,,,,,,,,30.6748,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946539,d,2017-08-19 14:06:11.750,3.036,,1.346,36.18008,,12.7365,,3,,,287.388,,0.8366,,,,111.821,,,,,,6.0299,,,,,,,,30.6896,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946540,d,2017-08-19 14:06:12.500,4.005,,1.225,36.13848,,12.6699,,4,,,250.83,,0.9136,,,,107.897,,,,,,5.9962,,,,,,,,30.7042,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946541,d,2017-08-19 14:06:13.333,4.997,,1.196,36.11379,,12.6176,,5,,,212.053,,1.0605,,,,115.373,,,,,,5.9798,,,,,,,,30.7231,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946542,d,2017-08-19 14:06:14.166,6.007,,1.22,36.00773,,12.4547,,6,,,178.466,,1.0748,,,,115.779,,,,,,5.9788,,,,,,,,30.7553,,,,,,,,,,,,,,,,,
10076,"KWY_V2,QCS_V2",KFPS04,-128.1171,51.6796,51.67890852,-128.1178502,92.79668836,,7.211873607,,8946543,d,2017-08-19 14:06:15.083,7.004,,1.194,35.94163,,12.3675,,7,,,161.669,,1.0435,,,,109.305,,,,,,5.9802,,,,,,,,30.7638,,,,,,,,,,,,,,,,,
10079,"KWY_V2,QCS_V2",KFPS08,-128.1243,51.6803,51.68033741,-128.124221,6.86675419,,11.28256811,,8946501,d,2017-08-19 14:36:26.584,0.974,,1.039,35.9571,,12.3743,,1,,,488.134,,0.4913,,,,269.282,,,,,,6.0584,,,,,,,,30.7751,,,,,,,,,,,,,,,,,
10079,"KWY_V2,QCS_V2",KFPS08,-128.1243,51.6803,51.68033741,-128.124221,6.86675419,,11.28256811,,8946502,d,2017-08-19 14:36:27.501,1.965,,1.103,35.94543,,12.3631,,2,,,382.399,,0.5404,,,,81.592,,,,,,5.9038,,,,,,,,30.7728,,,,,,,,,,,,,,,,,
